movie_companies.id,movie_companies.movie_id,movie_companies.company_id,movie_companies.company_type_id,movie_companies.note
4445563,4111496,228565,2,(co-production)
4445564,4111496,6543,2,(co-production)
4445566,4111496,3009,2,(co-production)
4445365,4111376,254622,2,(co-production)
4445366,4111376,80526,2,(co-production)
4445792,4111731,33828,2,(co-production)
4445793,4111731,179010,2,(co-production)
4445369,4111376,233424,2,(co-production)
4445581,4111504,78210,2,(co-production)
4445370,4111376,58093,2,(co-production)
4445818,4111779,176828,2,(co-production)
4445819,4111779,23228,2,(co-production)
4445821,4111779,294961,2,(co-production)
4445371,4111376,987,2,(co-production)
4445826,4111779,63,2,(co-production)
4445372,4111376,175160,2,(co-production)
4445906,4111989,26499,2,(co-production)
4445856,4111840,229607,2,(presents)
4445859,4111840,273825,2,(presents)
4446088,4112292,295006,2,(presents)
4445600,4111507,15084,2,(co-production)
4445601,4111507,12870,2,(co-production)
4445602,4111507,123427,2,(co-production)
4445625,4111536,3692,2,(co-production)
4445646,4111550,1487,2,(presents) (produced by) (as The National Film Board of Canada)
4446102,4112321,115672,2,(presents)
4445976,4112084,26234,2,(as Columbia Pictures) (presents)
4446566,4112509,27841,2,(presents)
4446207,4112540,182455,2,(presents)
4446387,4112811,295062,2,(presents)
4446269,4112613,287,2,(presents) (controlled by Loew's Incorporated) (A King Vidor Production) (A Marion Davies Production)
4446577,4112692,109626,2,(presents) (as X-Play)
4446300,4112657,216691,2,(presents)
4446607,4112728,86075,2,(presents)
4446333,4112753,67314,2,(presents)
4446616,4112819,293969,2,(presents)
4446626,4112844,1018,2,(co-production)
4446679,4112976,242927,2,(presents)
4446742,4113093,28671,2,(co-production)
4446744,4113093,979,2,(presents)
4446745,4113093,9727,2,(presents)
4446746,4113093,2989,2,(presents)
4446747,4113093,107088,2,(presents)
4446749,4113093,79751,2,(presents)
4446691,4113002,14305,2,(presents)
4446766,4113085,152721,2,(presents)
4446767,4113085,21608,2,(presents)
4446696,4113010,295134,2,(presents)
4446946,4113403,22134,2,(presents)
4446703,4113022,1487,2,(presents) (produced by)
4446953,4113404,24792,2,(presents)
4446736,4113076,13706,2,(co-production)
4446846,4113272,287,2,(controlled by Loew's Incorporated) (presents)
4447105,4113581,33606,2,(presents)
4446875,4113264,46383,2,(presents)
4447005,4113476,156723,2,(presents) (as Selznick International)
4447112,4113592,94278,2,(co-production)
4447251,4113720,28365,2,(co-production)
4447253,4113720,78210,2,(co-production)
4447113,4113593,134938,2,(co-production)
4447115,4113593,171369,2,(co-production)
4447116,4113593,31697,2,(co-production)
4447158,4113654,8257,2,"(presents) (as RKO Radio Pictures, Inc.) (as An R K O Radio Picture also)"
4447280,4113740,6543,2,(co-production)
4447282,4113741,268629,2,(co-production)
4447420,4113851,129270,2,(presents)
4447448,4113887,942,2,(co-production)
4447169,4113659,21608,2,(presents)
4447466,4113999,237448,2,(co-production) (as Lorette Distribution)
4447467,4113999,6543,2,(co-production)
4447469,4113999,3009,2,(co-production)
4447471,4113999,132294,2,(as Vertigo Productions) (co-production)
4447319,4113761,162064,2,(co-production)
4447203,4113737,45760,2,(co-production)
4447406,4113830,295258,2,(co-production)
4447407,4113830,295259,2,(co-production)
4447204,4113737,45761,2,(co-production)
4447221,4113708,165146,2,(co-production)
4447226,4113708,270954,2,(co-production)
4447227,4113708,147783,2,(co-production)
4447234,4113712,78373,2,(co-production)
4447592,4113995,24682,2,(co-production)
4447566,4113982,295278,2,(co-production)
4447567,4113982,60529,2,(co-production)
4447595,4113996,143525,2,(co-production) (as Adamapictures)
4447601,4113996,11226,2,(co-production)
4447603,4113996,6543,2,(co-production)
4447236,4113712,212759,2,(co-production)
4447951,4114359,82299,2,(co-production)
4447618,4114010,2394,2,(co-production)
4447654,4114034,166314,2,(co-production)
4447657,4114034,8977,2,(co-production)
4447661,4114034,213034,2,(co-production)
4447764,4114160,204911,2,(co-production)
4447789,4114181,212155,2,(co-production) (as Artemis Film GMBH - Berlin)
4447790,4114181,55915,2,(co-production) (as Les Productions Artistes Associes S.A. Paris)
4447795,4114183,295306,2,(co-production)
4447835,4114237,112725,2,(presents)
4447844,4114244,177894,2,(presents)
4447892,4114300,4452,2,(co-production)
4447893,4114300,2643,2,(co-production)
4447894,4114300,167241,2,(co-production)
4447897,4114300,346,2,(co-production)
4448264,4114533,10858,2,(presents)
4447686,4114050,73411,2,(presents)
4447688,4114050,295288,2,(presents)
4447689,4114050,132875,2,(presents)
4447694,4114050,287720,2,(presents)
4447709,4114085,244083,2,(co-production)
4447712,4114085,268259,2,(co-production)
4447728,4114114,17131,2,(co-production)
4448099,4114556,213177,2,(presents)
4448129,4114600,3513,2,(presents)
4448131,4114600,2989,2,(presents)
4448136,4114600,2884,2,(presents)
4448227,4114740,24716,2,(presents)
4448289,4114769,1469,2,"(presents) (as Warner Bros. Pictures, Inc.) (as A Warner Bros. First National Picture also)"
4447955,4114366,282826,2,(presents)
4448615,4115209,86212,2,(co-production)
4448340,4114839,5,2,(presents)
4448343,4114839,48755,2,(presents)
4448352,4114850,20750,2,(presents)
4448366,4114865,295391,2,(co-production)
4448368,4114867,295393,2,(presents)
4448370,4114869,115937,2,(co-production)
4448371,4114869,35239,2,(co-production)
4448374,4114869,27633,2,(co-production)
4448390,4114882,295395,2,(co-production)
4448432,4114919,26234,2,(presents) (as Columbia Pictures)
4448469,4114970,139015,2,(co-production)
4448479,4114980,217810,2,(co-production)
4448553,4115054,259687,2,(presents)
4448798,4115375,77874,2,(co-production)
4448714,4115285,55435,2,(co-production)
4448803,4115375,24050,2,(co-production)
4448805,4115375,75493,2,(co-production)
4448807,4115376,82852,2,(co-production)
4448810,4115376,126,2,(co-production)
4448829,4115409,269221,2,(presents)
4448997,4115592,86232,2,(presents)
4448717,4115285,79997,2,(co-production)
4449347,4115945,30137,2,(co-production)
4449096,4115709,72543,2,(co-production)
4449097,4115709,126,2,(co-production)
4449178,4115801,295513,2,(co-production)
4449179,4115801,82274,2,(co-production)
4449180,4115801,46187,2,(co-production)
4449181,4115801,57154,2,(co-production)
4449215,4115838,72365,2,(co-production)
4448878,4115455,295471,2,(co-production)
4448882,4115455,295473,2,(co-production)
4449487,4116071,171419,2,(co-production)
4449488,4116071,180485,2,(co-production)
4449512,4116099,27336,2,(presents)
4449267,4115898,83351,2,(co-production)
4449520,4116102,213423,2,(presents)
4449283,4115911,120419,2,(co-production)
4449531,4116128,200269,2,(co-production)
4449532,4116128,62213,2,(co-production)
4449288,4115911,24682,2,(co-production)
4449290,4115911,42672,2,(co-production)
4449294,4115916,153080,2,(co-production)
4449348,4115945,417,2,(co-production)
4449366,4115959,295534,2,(co-production)
4449369,4115959,72876,2,(co-production)
4449591,4116234,200673,2,(presents)
4449370,4115959,76598,2,(co-production)
4449375,4115959,178466,2,(co-production)
4449609,4116255,47660,2,(presents) (as British International Pictures Ltd.)
4449675,4116353,243272,2,(co-production)
4449677,4116353,3252,2,(co-production)
4449678,4116353,124706,2,(co-production)
4449685,4116357,7736,2,(co-production)
4449686,4116357,269760,2,(co-production)
4449485,4116071,45807,2,(co-production)
4449690,4116357,35103,2,(co-production)
4449693,4116357,62803,2,(co-production)
4449696,4116357,106652,2,(co-production)
4449697,4116357,150644,2,(co-production)
4449752,4116406,139956,2,(co-production)
4449816,4116494,48074,2,(presents)
4449825,4116508,295609,2,(co-production)
4449826,4116508,86285,2,(co-production)
4449827,4116509,86286,2,(co-production)
4449830,4116510,28671,2,(co-production)
4449834,4116510,29439,2,(co-production)
4449889,4116557,28622,2,(co-production)
4450305,4117014,1469,2,(presents) (as Warner Bros.)
4449931,4116638,2150,2,(co-production)
4449962,4116602,22962,2,(co-production)
4450092,4116733,1745,2,(co-production)
4450115,4116762,17501,2,(presents)
4450171,4116832,14596,2,(presents)
4450309,4117022,152715,2,(co-production)
4450310,4117023,13999,2,(presents)
4450327,4117046,295665,2,(presents)
4451107,4118133,295749,2,(co-production)
4450370,4117093,31009,2,(presents) (A Brian Grazer Production)
4450372,4117093,3044,2,(presents) (A Peter Segal Film)
4450491,4117463,248627,2,(co-production)
4450883,4117924,184266,2,(presents)
4450900,4117947,6127,2,(co-production)
4450910,4117958,6127,2,(co-production)
4450919,4117957,24811,2,(co-production)
4450921,4117965,86347,2,(co-production)
4450922,4117965,86348,2,(co-production)
4450944,4117985,96462,2,(presents)
4450973,4118011,295732,2,(as Alias Film) (co-production)
4450974,4118011,66629,2,(co-production)
4450975,4118011,79398,2,(co-production)
4451010,4118042,13483,2,(co-production)
4451019,4118052,215390,2,(co-production)
4451020,4118052,32722,2,(co-production)
4451021,4118052,165696,2,(co-production)
4451022,4118052,113230,2,(co-production) (as Multimedia Film und Fernseh GmbH)
4451023,4118052,360,2,(co-production) (as PAN Vision AB)
4451024,4118052,21426,2,(co-production)
4451025,4118052,21350,2,(co-production)
4451026,4118052,380,2,(co-production) (as TV3)
4450629,4117633,3005,2,(co-production)
4450630,4117633,81949,2,(co-production)
4450631,4117633,120402,2,(co-production)
4450632,4117633,22725,2,(co-production)
4450636,4117633,21698,2,(co-production)
4450637,4117633,151017,2,(co-production)
4450639,4117633,173595,2,(co-production)
4450640,4117634,56875,2,(co-production)
4450641,4117634,37487,2,(co-production)
4450642,4117634,81949,2,(co-production)
4450643,4117634,32722,2,(co-production)
4450644,4117634,295703,2,(co-production)
4450646,4117634,151017,2,(co-production)
4450647,4117634,295704,2,(co-production)
4450649,4117634,295705,2,(co-production)
4450650,4117634,173595,2,(co-production)
4450651,4117634,82785,2,(co-production)
4450655,4117644,86335,2,(presents)
4451218,4118211,31803,2,(co-production)
4451234,4118220,979,2,(co-production)
4451247,4118223,130212,2,(co-production)
4451248,4118223,3473,2,(co-production)
4451249,4118223,80802,2,(co-production)
4451316,4118292,84705,2,(co-production)
4451424,4118395,532,2,(co-production)
4451425,4118395,135,2,(co-production)
4451426,4118395,60,2,(co-production)
4451490,4118466,295786,2,(presents)
4451138,4118159,8977,2,(co-production)
4451593,4118660,6127,2,(co-production)
4451764,4118894,23778,2,(presents) (copyright owners)
4451765,4118894,3044,2,(presents) (copyright owners)
4451139,4118159,176630,2,(co-production)
4451786,4118919,6127,2,(co-production)
4451158,4118174,169275,2,(co-production)
4451166,4118174,58505,2,(co-production)
4451866,4119010,205893,2,(co-production)
4451870,4119014,11711,2,(co-production)
4451872,4119014,216754,2,(co-production)
4451873,4119014,6127,2,(co-production)
4451874,4119014,158586,2,(co-production)
4451875,4119017,157557,2,(co-production)
4451878,4119018,191047,2,(co-production)
4451649,4118776,26084,2,(co-production)
4451693,4118820,195,2,(co-production)
4451899,4119046,6127,2,(co-production)
4451901,4119046,158587,2,(co-production)
4451903,4119046,134478,2,(co-production)
4451702,4118827,6127,2,(co-production)
4451713,4118843,942,2,(co-production)
4451167,4118174,35103,2,(co-production)
4451169,4118174,203721,2,(co-production)
4451170,4118174,251567,2,(co-production) (as Kissfilms)
4451172,4118174,106543,2,(co-production)
4451927,4119070,287668,2,(presents)
4451177,4118174,203604,2,(co-production)
4451969,4119134,295858,2,(co-production)
4451974,4119140,49127,2,(co-production)
4451986,4119155,6127,2,(co-production)
4451988,4119155,92349,2,(co-production)
4452001,4119173,24096,2,(co-production)
4452003,4119173,120313,2,(co-production)
4452004,4119173,21493,2,(co-production)
4452021,4119195,295864,2,(co-production)
4452022,4119195,41855,2,(co-production)
4452023,4119195,6127,2,(co-production)
4452024,4119195,295865,2,(co-production)
4452036,4119207,295866,2,(co-production)
4452037,4119207,295867,2,(co-production)
4452073,4119259,94185,2,(co-production)
4452271,4119498,150467,2,(co-production)
4452272,4119498,254203,2,(co-production)
4452278,4119526,34622,2,(co-production)
4452100,4119301,295873,2,(co-production)
4452101,4119301,203333,2,(co-production)
4452207,4119399,23019,2,(co-production)
4452241,4119456,6127,2,(co-production)
4452314,4119615,12999,2,(co-production)
4452658,4119994,158587,2,(co-production)
4452419,4119733,6127,2,(co-production)
4452422,4119733,233831,2,(co-production)
4452423,4119733,16828,2,(co-production)
4452472,4119778,158464,2,(presents)
4452527,4119882,6127,2,(co-production)
4452664,4120000,6127,2,(co-production)
4452681,4120039,295958,2,(co-production)
4452683,4120039,295959,2,(co-production)
4452581,4119931,6127,2,(co-production)
4452684,4120039,35600,2,(presents)
4452851,4120375,111998,2,(presents)
4452703,4120090,111846,2,(co-production)
4452614,4120018,157557,2,(co-production)
4452624,4120027,6127,2,(co-production)
4452625,4120028,6127,2,(co-production)
4452881,4120439,51889,2,(co-production)
4452891,4120468,295987,2,(co-production)
4452893,4120468,295988,2,(co-production)
4452897,4120480,6127,2,(co-production)
4452898,4120480,115533,2,(co-production)
4452705,4120090,224702,2,(co-production)
4452911,4120499,85135,2,(co-production)
4452916,4120499,62918,2,(co-production)
4452973,4120564,156038,2,(co-production)
4452706,4120090,229397,2,(co-production)
4452708,4120090,216,2,(co-production)
4452709,4120090,14026,2,(co-production)
4452954,4120539,1220,2,(co-production)
4452956,4120539,405,2,(co-production)
4452992,4120601,296001,2,(co-production)
4452754,4120151,187346,2,(co-production)
4453026,4120650,112026,2,(co-production)
4453029,4120653,24529,2,(co-production)
4453030,4120653,21393,2,(co-production)
4453031,4120653,240487,2,(co-production)
4453040,4120658,199337,2,(co-production)
4453148,4120852,296016,2,(co-production)
4453192,4120909,6127,2,(co-production)
4452755,4120151,28231,2,(co-production)
4452769,4120168,35715,2,(co-production)
4452770,4120168,295966,2,(co-production)
4452773,4120168,8977,2,(co-production)
4452774,4120168,184724,2,(co-production)
4452775,4120168,295967,2,(co-production)
4452777,4120168,137751,2,(co-production)
4453307,4121124,2677,2,(co-production)
4453147,4120852,28742,2,(presents)
4453710,4121642,66386,2,(co-production)
4453548,4121415,2677,2,(co-production)
4453354,4121180,195,2,(co-production) (as RTP - Radiotelevisão Portuguesa)
4453580,4121480,1019,2,(co-production)
4453723,4121646,86460,2,(presents)
4453596,4121497,54971,2,(co-production)
4453597,4121497,54972,2,(co-production)
4453382,4121216,111998,2,(presents)
4453383,4121216,3829,2,(presents)
4453739,4121691,86458,2,(presents)
4453643,4121560,69131,2,(co-production)
4453650,4121566,227214,2,(co-production)
4453651,4121566,296086,2,(co-production)
4453655,4121566,195,2,(co-production)
4453768,4121768,22689,2,(co-production)
4453677,4121587,6127,2,(co-production)
4453769,4121769,98478,2,(presents)
4453773,4121775,160526,2,(co-production)
4453777,4121778,6127,2,(co-production)
4453803,4121831,201050,2,(co-production)
4453823,4121879,6127,2,(co-production)
4453834,4121885,86467,2,(presents)
4453837,4121898,296108,2,(co-production)
4454218,4119845,14026,2,(co-production)
4454075,4119247,86476,2,(presents)
4454092,4119385,296138,2,(co-production)
4454093,4119385,45966,2,(co-production)
4454094,4119385,296139,2,(co-production)
4454097,4119428,35715,2,(co-production)
4454099,4119428,942,2,(co-production)
4454100,4119428,142582,2,(co-production)
4454402,4120557,75159,2,(co-production)
4454403,4120557,654,2,(co-production)
4454295,4120247,942,2,(co-production)
4454461,4120832,24631,2,(co-production)
4454462,4120832,30134,2,(co-production)
4454465,4120854,296180,2,(co-production)
4454485,4120948,35376,2,(co-production)
4454486,4120948,277,2,(co-production)
4454487,4120948,267966,2,(co-production)
4454144,4119542,173488,2,(co-production)
4454145,4119542,35376,2,(co-production)
4454146,4119542,942,2,(co-production)
4454147,4119542,14026,2,(co-production)
4454148,4119542,112276,2,(co-production)
4454212,4119844,153671,2,(co-production)
4454216,4119845,942,2,(co-production)
4454217,4119845,168377,2,(co-production)
4454571,4121431,296190,2,(co-production)
4454572,4121431,142709,2,(co-production)
4454573,4121431,296191,2,(co-production)
4454575,4121431,296193,2,(co-production)
4454576,4121431,251162,2,(co-production)
4454577,4121431,2961,2,(co-production)
4454578,4121431,132399,2,(co-production)
4454581,4121454,65985,2,(presents)
4455025,4122358,28261,2,(presents)
4454606,4121592,28742,2,(presents)
4454668,4121761,23813,2,(presents)
4454675,4121812,296201,2,(co-production)
4454676,4121812,296202,2,(co-production)
4454677,4121812,14026,2,(co-production)
4454741,4121965,214695,2,(co-production)
4454743,4121965,155899,2,(co-production)
4454850,4122170,86374,2,(co-production)
4454852,4122172,26392,2,(co-production)
4454853,4122172,296222,2,(co-production)
4454854,4122172,149809,2,(co-production)
4454876,4122185,2881,2,(presents)
4454882,4122190,151016,2,(presents)
4455989,4123193,3044,2,(presents)
4455349,4145252,11226,2,(presents)
4455351,4145252,6543,2,(co-production)
4455353,4145252,115773,2,(co-production)
4455356,4145253,11226,2,(co-production)
4455357,4145253,6543,2,(co-production)
4455422,4122458,100470,2,(co-production)
4455423,4122458,24362,2,(co-production)
4455440,4122510,296310,2,(presents)
4455660,4122794,131403,2,(co-production)
4455662,4122794,90012,2,(co-production)
4455666,4122800,27464,2,(co-production)
4455689,4122817,123505,2,(co-production)
4455690,4122817,470,2,(co-production)
4455701,4122837,134803,2,(co-production)
4455723,4122860,60506,2,(co-production)
4455724,4122860,130,2,(co-production)
4455247,4131331,7720,2,(co-production)
4455248,4131332,296281,2,(presents)
4455817,4122967,38818,2,(co-production)
4455852,4122997,33807,2,(presents)
4455895,4123066,1469,2,(presents) (as Warner Bros. Pictures Inc.) (as A Warner Bros.-First National Picture also)
4455899,4123077,212834,2,(presents)
4455933,4123119,59079,2,(co-production)
4455935,4123123,47125,2,(co-production)
4455990,4123195,86569,2,(co-production)
4455948,4123134,34072,2,(co-production)
4456011,4123229,24789,2,(presents)
4455958,4123146,15012,2,(co-production)
4455965,4123162,296384,2,(presents)
4455981,4123183,296389,2,(co-production)
4456206,4123501,231,2,(presents)
4456210,4123502,2564,2,(presents)
4456015,4123235,28671,2,(co-production)
4456016,4123235,979,2,(presents)
4456251,4123558,26049,2,(presents)
4456017,4123235,220582,2,(co-production)
4456029,4123252,38007,2,(presents)
4456071,4123311,16095,2,(co-production)
4456282,4123602,126,2,(co-production)
4456072,4123311,259620,2,(co-production)
4456321,4123661,172650,2,(co-production)
4456322,4123664,29979,2,(co-production)
4456323,4123664,142709,2,(co-production)
4456324,4123664,23843,2,(co-production)
4456327,4123664,23140,2,(co-production)
4456329,4123664,2961,2,(co-production)
4456331,4123664,132399,2,(co-production)
4456621,4123981,136986,2,(presents)
4456427,4123761,1487,2,(presents) (as The National Film Board of Canada)
4456489,4123834,89965,2,(co-production)
4456507,4123844,283814,2,(co-production)
4456508,4123844,34435,2,(co-production)
4456510,4123844,70559,2,(co-production)
4456713,4124147,136806,2,(co-production)
4456714,4124147,2125,2,(co-production)
4456074,4123312,96732,2,(co-production)
4456078,4123312,113683,2,(co-production)
4457053,4124501,11384,2,(presents)
4456749,4124164,1469,2,(presents)
4456754,4124167,1469,2,(presents)
4456759,4124168,1469,2,(presents)
4456769,4124179,296501,2,(presents)
4456782,4124199,86609,2,(co-production)
4456809,4124229,296505,2,(presents)
4456815,4124235,5478,2,(co-production)
4456899,4124323,41101,2,(co-production) (as WorldVisuals)
4456926,4124356,88224,2,(co-production)
4456927,4124356,231767,2,(co-production)
4457005,4124449,2042,2,(presents)
4457067,4124525,57320,2,(presents)
4457222,4124673,13898,2,(co-production)
4457224,4124673,470,2,(co-production)
4457072,4124532,151355,2,(presents)
4457236,4124689,296567,2,(co-production)
4457237,4124689,74948,2,(co-production)
4457250,4124703,23177,2,(presents)
4457392,4124913,95580,2,(co-production)
4457077,4124535,65079,2,(presents) (as Back 2 One)
4457413,4124939,979,2,(co-production)
4457416,4124939,127668,2,(co-production)
4457283,4124755,68170,2,(co-production)
4457085,4124550,8319,2,(co-production)
4457313,4124790,296581,2,(presents)
4457087,4124552,296551,2,(co-production)
4457090,4124552,196297,2,(co-production)
4457451,4124975,296598,2,(co-production)
4457452,4124975,118894,2,(co-production)
4457453,4124975,228637,2,(co-production)
4457454,4124975,166917,2,(co-production)
4457455,4124975,126,2,(co-production)
4457457,4124975,12295,2,(co-production)
4457091,4124552,30092,2,(co-production)
4457092,4124552,205302,2,(co-production)
4457093,4124552,80362,2,(co-production)
4457104,4124556,8977,2,(co-production)
4457544,4125059,296603,2,"(co-production) (as André Kun, Geneve)"
4457545,4125059,194773,2,"(co-production) (as Galaxia Films, S.A., Madrid)"
4457105,4124556,35103,2,(co-production)
4457107,4124556,77577,2,(co-production)
4457567,4125076,125184,2,(co-production)
4457109,4124556,296554,2,(co-production)
4457582,4125091,79398,2,(co-production)
4457111,4124556,22643,2,(co-production)
4457113,4124556,3009,2,(co-production)
4457176,4124630,56209,2,(co-production)
4457704,4125231,222618,2,(co-production)
4457710,4125237,63133,2,(co-production)
4457718,4125245,48691,2,(presents)
4457752,4125290,35376,2,(co-production)
4457754,4125290,296130,2,(co-production)
4457177,4124630,116328,2,(co-production)
4457189,4124625,136880,2,(co-production)
4457191,4124625,12743,2,(co-production)
4457192,4124625,684,2,(co-production)
4458162,4125771,296730,2,(co-production) (as Grupo Salvaje Films)
4457801,4125324,50504,2,(presents)
4457832,4125362,71286,2,(presents)
4457868,4125403,107058,2,(co-production)
4457869,4125403,153089,2,(co-production)
4457941,4125508,296660,2,(co-production)
4457943,4125508,346,2,(co-production)
4457944,4125508,126426,2,(co-production)
4457947,4125511,296661,2,(presents)
4457958,4125527,296665,2,(co-production)
4457968,4125533,296671,2,(presents)
4457975,4125544,8257,2,(presents)
4457978,4125547,287,2,(presents) (produced by: Loew's Incorporated) (Clarence Brown's Production)
4458023,4125605,285,2,(co-production)
4458433,4126110,86707,2,(presents)
4458283,4125944,296752,2,(co-production)
4458193,4125823,2005,2,(presents)
4458296,4125971,296755,2,(presents)
4458204,4125845,105370,2,(presents)
4458672,4126428,1698,2,(presents) (as Twentieth Century Fox)
4458423,4126094,58480,2,(co-production)
4458784,4126537,22881,2,(presents)
4459155,4126907,136880,2,(co-production)
4458878,4126641,215749,2,(co-production) (as Dr. Wilfried Ackermann Filmproduktion)
4458879,4126641,405,2,(co-production)
4458893,4126656,2386,2,(co-production)
4459082,4126838,35103,2,(co-production)
4459157,4126907,136882,2,(co-production)
4459368,4127172,15034,2,(presents)
4459158,4126907,684,2,(co-production)
4459194,4126949,27900,2,(presents)
4459410,4127245,151835,2,(presents)
4459508,4127375,8220,2,(co-production)
4459208,4126954,184271,2,(co-production)
4459533,4127202,90233,2,(co-production)
4459215,4126960,147489,2,(co-production)
4459216,4126960,136069,2,(co-production)
4459217,4126960,107531,2,(co-production)
4459219,4126960,122495,2,(co-production)
4459220,4126960,111833,2,(co-production)
4459251,4127004,978,2,(co-production)
4459669,4127495,78931,2,(presents)
4459252,4127004,191415,2,(co-production)
4459253,4127004,353,2,(co-production)
4459828,4127706,25944,2,(co-production)
4459731,4127599,71285,2,(presents) (as Gaumont-British Picture Corporation Ltd.)
4459777,4127644,6999,2,(presents)
4459829,4127706,205169,2,(co-production)
4459901,4127749,942,2,(co-production) (ET-1)
4460025,4127881,154739,2,(co-production)
4460027,4127881,116347,2,(co-production)
4459902,4127749,405,2,(co-production)
4460052,4127908,35376,2,(co-production)
4460053,4127908,58093,2,(co-production)
4460055,4127908,296997,2,(co-production)
4460056,4127908,171596,2,(co-production)
4460057,4127908,296998,2,(co-production)
4460058,4127908,136757,2,(co-production)
4460188,4128067,942,2,(co-production)
4460531,4128482,127090,2,(co-production)
4460356,4128236,1469,2,"(presents) (as Warner Bros. Pictures, Inc.) (A Cosmopolitan Production)"
4460118,4127979,93610,2,(co-production)
4460532,4128482,297055,2,(co-production)
4460582,4128598,297065,2,(presents)
4460705,4128703,134935,2,(presents)
4460428,4128353,153555,2,(co-production)
4461104,4129165,1421,2,(co-production)
4460911,4128922,470,2,(co-production)
4460924,4128940,465,2,(presents)
4460729,4128741,8566,2,(co-production)
4460737,4128747,40801,2,(presents)
4460772,4128785,297085,2,(presents)
4460773,4128785,233215,2,(presents)
4461106,4129165,14026,2,(co-production)
4461117,4129178,34560,2,(co-production)
4460978,4128999,554,2,(co-production)
4460979,4128999,902,2,(co-production)
4461199,4129285,106285,2,(presents)
4461031,4129054,96278,2,(co-production)
4461242,4129347,8253,2,(presents)
4461250,4129356,1469,2,(presents) (as a Warner Bros.-Vitaphone Talking Picture)
4461422,4129597,297176,2,(presents)
4461218,4129314,297147,2,(presents)
4461566,4129740,76129,2,(co-production)
4461509,4129697,297187,2,(co-production)
4461511,4129697,5001,2,(co-production)
4461529,4129715,1469,2,(as The Vitaphone Corporation) (presents) (as Warner Bros. Pictures Inc.) (A Warner Brothers Production)
4461538,4129721,10855,2,(as DreamWorks Pictures) (presents)
4461684,4129876,32722,2,(presents)
4461565,4129740,198397,2,(co-production)
4461794,4130056,272447,2,(co-production)
4461836,4130111,3852,2,(co-production)
4461837,4130111,6127,2,(co-production)
4461838,4130111,24376,2,(co-production)
4461696,4129926,297209,2,(presents)
4462271,4130611,113877,2,(co-production)
4462103,4130416,297274,2,(presents)
4462123,4130444,297280,2,(presents)
4462274,4130612,566,2,(co-production)
4462276,4130612,234,2,(co-production) (as TV2/Danmark)
4462290,4130626,113877,2,(co-production)
4462164,4130483,147711,2,(co-production)
4462165,4130483,223880,2,(co-production)
4462228,4130565,59512,2,(co-production)
4462230,4130565,23261,2,(co-production)
4462231,4130565,32722,2,(co-production)
4462232,4130565,25280,2,(co-production)
4462234,4130565,82785,2,(co-production)
4462590,4130916,32722,2,(co-production)
4462591,4130916,297353,2,(co-production)
4462592,4130916,297354,2,(co-production)
4462448,4130784,659,2,(co-production)
4462516,4130861,21160,2,(presents)
4462522,4130869,273714,2,(presents) (as Tripolis Finances)
4462534,4130882,12295,2,(co-production)
4462651,4130996,297362,2,(co-production)
4462342,4130669,15042,2,(co-production)
4462685,4131030,27922,2,(presents)
4462707,4131049,215589,2,(co-production)
4462708,4131049,64173,2,(co-production)
4462343,4130669,165932,2,(co-production)
4462344,4130669,290023,2,(co-production)
4462351,4130677,297310,2,(co-production)
4462352,4130677,86880,2,(co-production)
4463137,4131530,942,2,(co-production)
4462756,4131087,8977,2,(co-production)
4462757,4131087,190598,2,(co-production)
4462759,4131087,106543,2,(co-production)
4463004,4131382,394,2,(co-production)
4463007,4131382,64780,2,(co-production)
4463008,4131382,35376,2,(co-production)
4463012,4131382,100654,2,(co-production)
4463028,4131399,21530,2,(presents) (as Shemaroo Films)
4462762,4131087,2413,2,(co-production)
4462766,4131087,8897,2,(co-production)
4462778,4131114,181941,2,(co-production)
4462805,4131140,115289,2,(co-production)
4462806,4131140,112966,2,(co-production)
4462815,4131140,297371,2,(co-production)
4462816,4131140,52519,2,(co-production)
4462840,4131164,166668,2,(co-production)
4463138,4131530,22933,2,(co-production)
4463160,4131561,77039,2,(presents)
4462918,4131259,63471,2,(presents) (as F N M Films)
4463167,4131568,71747,2,(co-production)
4463198,4131728,8257,2,"(presents) (as RKO Radio Pictures, Inc.)"
4463315,4131892,8257,2,"(presents) (as R K O Radio Pictures, Inc.)"
4463232,4131784,22050,2,(co-production)
4463269,4131836,287,2,(controlled by Loew's Incorporated) (presents)
4463514,4132236,1469,2,(presents) (as produced by also) (as Warner Bros. Pictures) (as A Warner Bros.-First National Picture also)
4463869,4131688,86969,2,(presents)
4463557,4132349,88393,2,(presents)
4463876,4131697,8641,2,(co-production)
4463895,4131629,154931,2,(co-production)
4463976,4131878,61841,2,(co-production)
4463753,4133832,1469,2,(presents) (A Warner Bros. Picture)
4463896,4131629,8977,2,(co-production)
4463898,4131629,106543,2,(co-production)
4463899,4131629,68977,2,(co-production)
4463907,4131652,3009,2,(co-production)
4463908,4131652,12295,2,(co-production)
4463938,4131757,287,2,(controlled by Loew's Incorporated) (presents)
4464155,4132430,86978,2,(co-production)
4464161,4132438,166947,2,(co-production)
4464162,4132438,2253,2,(co-production)
4464173,4132451,273739,2,(co-production)
4464174,4132451,133859,2,(co-production)
4464176,4132451,210,2,(participation) (presents)
4464178,4132453,113529,2,(co-production)
4464180,4132453,120468,2,(co-production)
